identifier,coordinate
8d76a6b1-213e-4914-89ca-81888675909e,103.36289
ed763f01-2c19-4009-9cb7-02167c4809cb,102.78990
f6ef8dc4-46f7-4020-a466-dd29ad018d1a,102.28483
f92632bb-7c05-45ca-8229-91eddd552aec,101.77976
a6cce341-16a9-4166-abb1-fff537d832d4,101.27469
f85ec5dd-97a4-4622-bcc2-800dbb456daa,100.76962
04fe1224-44b3-4ebc-93e8-735a98c5fcb5,100.26455
eaf7cfe4-d21c-4d51-9a2b-433b8d01f996,99.75949
88456f09-1686-4556-abee-1ea896158d5e,99.25442
68f327c9-0b90-4af5-b064-b7219832f17c,98.74935
a0763dd0-75a5-45b8-ae25-f10d554bdadb,98.24428
73138fbb-8283-45a8-8c26-82b6572956fe,97.73921
44269d61-b912-4dfd-8f96-96e3e47130b6,97.23414
c80c8a34-4456-4b36-aa8e-7a44485ce3fc,96.72907
13d0bd1f-1575-4f60-b2e1-24c5e092176c,96.22400
359e18fe-0c20-4f9f-a5f2-f8d286dd9a24,95.71893
7b23d424-303d-4768-b266-0eb030414007,95.21386
d63d9ae0-bcc8-4637-b576-a95a14f233cc,94.70879
abf052b0-0b5f-4229-baa6-9e01319c5446,94.20372
d9f50f80-96b5-4e8a-ac89-07db25922779,93.69865
59077e34-3d55-4086-bb5e-8682bb76acbf,93.19358
7562ed76-ed76-48eb-8403-b0d33e0ec5a9,92.74806
0b38e1b1-c488-4e40-af68-703327a11ec3,92.30254
f882404c-e79e-4608-bcf8-077465e8b72c,91.85702
02f493ee-6547-4e98-a5e0-b9faea321949,91.41150
8d760c11-f343-4a5a-8612-45a8c5cc6256,90.96598
3b8cb0a3-6b3c-47ad-b100-53a4c84192eb,90.52046
3ca71fe6-eb42-49a5-9499-c38576069a2e,90.07494
b68c92d2-0ca7-4447-b780-73a831d10319,89.62941
49fb98a0-f5e0-4e69-a856-aebdd38921b6,89.18389
66db0149-f853-46f9-a58f-dd939e4de58f,88.73837
3c85d021-004b-4d61-aadf-5d01e2621714,88.29285
d3aa8906-17a2-42d3-9e45-059528909465,87.84733
d1d84d15-86c8-4b56-91d3-f1b447814622,87.40181
789bd149-e601-40c9-b22a-d69c692945c7,86.95629
a019e4f6-421a-4f84-9e4d-54609a977ed9,86.51076
e02048cf-e46c-4fcf-8071-484b6af0224a,86.06524
53e3e4cd-3715-415c-8930-808c9b20e38f,85.61972
5f16a8b4-2e41-4647-b2fb-5dfdbb241cc3,85.17420
5282a2b4-d963-4e01-aa70-9b65aec5108e,84.72868
b57257f1-34ba-4384-9dab-c9922550b680,84.28316
35a52af3-5f20-4579-9017-a1f7916a9b2c,83.83764
8f207adf-e584-4deb-8a3d-7113e1ebd315,83.37297
0268d92a-fe66-455e-b7f4-e7706aaa3e89,82.90831
b443658c-fd46-4da7-b000-7fa586ffc85d,82.44364
965ba561-5e17-4b21-a6e7-984603790785,81.97898
cf0a43f4-db36-451c-a058-0f625b581f9a,81.51431
f6978715-7801-46a7-94e2-fac9a01f6645,81.04965
d2bc4442-0eec-4116-a467-1f34232576e1,80.58498
307274cc-f2d6-4c39-ac93-cef8030e7eb9,80.12032
4740286a-de9f-4344-90f0-007fa9c9dce8,79.65565
1fca0410-d172-4046-b36f-55b65582ffc0,79.19099
7a013ae5-edc5-4f66-a2fa-6970438f8a26,78.72632
b1dc06bd-52d6-4a9c-b071-cb655f328455,78.26166
bdfd43e2-75f6-4a09-bfa9-e8b6f4ac0374,77.79699
da5e2ee3-e74d-4322-bd18-76ce68574b76,77.33233
13368538-7180-4d29-9e49-d64e2cd729e6,76.88218
88fde818-4a93-4d63-9a36-def9cf70de5e,76.39937
af9edd62-6dda-46cb-96ee-6669ba3d547e,75.93722
902edd9d-a4cb-4f69-9846-963272cf0bc9,75.47488
a17e06f7-53dc-40fb-a0f9-c271961bf452,75.01022
43ee2c64-fe0a-4e34-9978-b5996117de1c,74.54557
3ea50f09-7ac0-4b97-bfa7-f264b43b3403,74.08091
7fc3b700-4d77-40bf-9de8-c60567b2a500,73.61626
115b13bc-b3f3-4686-bbf5-26370e65ab30,73.15160
4553829a-aa20-4430-b761-24cccab7010f,72.69526
b6c76064-0e54-47d4-9d2d-2c65d292dae8,72.22472
807e0693-bfd2-40cc-b39b-7aa49c8648b5,71.75329
dafe3d68-5895-432b-88b4-9cdad248ab81,71.28174
4428bc49-ab26-43bd-9966-49289f553a0c,70.81019
7d85c6f2-42c1-4e3b-b1d8-bb1351dbc411,70.33865
0faa8fca-410f-4f33-82a7-1c2e2534229b,69.86710
26dbe919-cbea-432d-973f-aaccf691879f,69.39557
a995efc8-2767-4e96-8edb-23442dfd040e,68.92405
a21beaa7-a633-44df-8a3b-bf96d19ecc17,68.45252
54ef10d5-0a4a-4974-a5b1-eeb8940165c1,67.98100
461b8e8b-c373-4247-a285-d4f6096733a1,67.50947
fd967eae-8ff8-4db3-9000-f21036129e6d,67.05387
1d0a0f85-a976-431d-8ff9-a5a3ae6149af,66.58281
3a7729d5-6724-4759-919a-ed8a7972b415,66.11176
3dbe8ff8-4998-4cb6-8d30-b6ee668ecf1d,65.64070
97313d78-f046-483a-8d71-687c70ec1a74,65.16964
84329b18-fc80-4e84-b90a-3e6671d1ab12,64.69831
4885f70c-7cd0-4e9c-8064-f3b18e2ab223,64.22693
34164030-40f3-43c2-9877-9de04db84ca4,63.76605
d1653e76-31ad-4b37-b92d-2280fe1e7330,63.29487
3a24999c-5457-40ed-b0ec-777e6ce5a2ca,62.82369
6c82859a-332f-40f6-af7a-8244473e6487,62.35251
600e2938-e5cb-4471-b270-1ed23fafbc83,61.89722
269e17cb-08ef-4aff-8886-c153fcdb7d6a,61.42668
c8298856-b9fd-4a07-b2cd-ed27c691e582,60.95615
82d6e3b3-5169-4239-8ff5-c31473d1e31f,60.48561
b1a4fab3-4786-456e-89bf-60ef5fb173c8,59.97640
894130e8-c173-4f1d-815e-d446f3fc6611,59.50616
c50f70aa-faf6-422c-8e7e-0f9c21d5181c,59.03592
761bf7b6-5a2d-429a-bbed-4e99efd1b9f6,58.56107
4fa47f61-17e7-4b4f-8c96-e84db7e2bf36,64.24543
3353f50b-907b-4c91-882c-dc76f67a5400,63.84089
88309252-4882-4e37-bc9d-856da36f46a4,63.42562
de27e676-c7b5-4fdd-ba5f-85a782dd15db,63.01036
fc1ec1dd-ed5d-4bd8-a467-97fe70b98b70,62.59510
ee9d180c-e6a6-420d-b5e4-7a8ff97775c8,62.17984
4cb77506-b020-4fba-951c-9003f0f19d90,61.78062
4eca7917-4b09-4ac4-a4e1-8cd289fed76f,61.36592
907c46d3-4b8f-4624-95b2-b4364a34b021,60.95123
8f79d3e9-1c38-4250-9319-181972f7b6b8,60.53654
b173c9c6-74e7-4895-9601-49bdb9ce2c92,60.08310
85461495-b71f-4d3c-a14c-b47a468337fb,59.66866
58da47f8-1b9c-4938-a5a1-55d12ed15434,59.25422
eaa464cc-0d55-4bfb-bdd5-0fb2f97d3960,58.83979
59d8da8b-3477-42db-b3c5-d87326a975e5,58.42091
e34a0418-ea04-4283-84bc-1eeefa624596,58.00696
4d796df0-e1ba-49ff-b05e-fca10ce017a5,57.59302
bce8410c-225b-408b-9987-8f0ece1ac4bc,57.17907
174441d8-dc72-43ad-9946-9606f5f2c17c,56.74289
311f391f-fe6b-4fa4-8f5a-f3bd050fc5d4,56.32798
331f5b24-2117-4466-a624-0790f076354f,55.91306
0d4b97bc-017a-4cb6-8516-1861def66d11,55.49814
443b5ef6-c2bf-415e-8bee-0662fe2cbf2b,55.07004
96493af0-909c-4174-9fe9-91c65a0c2986,54.65678
bd87cb25-b769-447c-b663-5ca841f34099,54.24380
f88cd509-c7a6-4601-93b8-8c2a558a58a8,53.83096
cbaec1d6-dae3-42f5-bfa3-0d2b092e0bea,53.41812
f977bb6d-8b0c-49e3-a00f-4b6e02057bee,53.00013
4148284b-1047-48a7-9c65-67c2f781ce3e,52.47809
10648041-0a22-445a-b70e-9bd379abe357,51.94077
1b742928-a679-433c-8750-8164d3554098,51.41752
7ca87ef9-8cb1-4917-ad0a-386680c1c0e9,50.88909
e73ef7d2-e065-470d-9daf-b140596ba84a,50.36717
ce6e5ac0-9e55-432f-9e9c-0ea01e90c98f,50.04222
dc6c4bc9-e420-48f8-8225-3bd79abbe62d,49.73372
4986ab06-d333-47f8-a1af-d5c3d2d84818,49.41975
655bf372-6560-441a-b8bd-a6c6757a3b8e,49.10578
94c3181d-17cc-452e-8320-7e364e326000,48.79180
817031f9-75b4-4dc6-8294-0479fd81de01,48.47783
cbc42053-da06-4f05-9e02-12c39ab8bbf4,48.16386
b5756616-f439-479d-9023-2ff795d9f2bd,47.84989
963ec76f-bc55-4b26-a1dd-c885159b329c,47.53591
d819f10b-93d4-491c-837b-32f0add9326f,47.22194
e3219461-c7aa-49d8-8e1d-c921ebdb305b,46.90797
6d757276-44d6-4346-8ae0-dfd761ff5030,46.59399
a213f0d7-facb-4c40-a710-a5a9713b2575,46.28002
097979ce-3503-43f4-b70c-5c1b68f7c064,45.96605
6be0187b-2ebd-43ed-8ef6-8c9b784a80c1,45.65208
0ab96f8d-bb56-40aa-8f58-af5cf2207567,45.33810
7970e2ee-e34b-492a-9c4f-b01466128d71,45.02413
b0695ddf-dfe9-4fb8-8d89-0dfc38c9b8c7,44.71016
7593f8e3-f2d3-4b3f-8a18-46ae55fda66b,44.39618
879dc249-0b30-4cd9-9698-fe58b7505801,44.08221
033971a6-2dd3-44d3-92ca-4a11791081e7,43.76824
9410f64a-b694-4b5a-aad5-4bfed93c417b,43.40635
5420b4ce-c558-4bd4-9e5c-84869b5771b5,43.04446
cb97ec84-26a2-471b-aa65-86e604ea76b0,42.68258
f876e24e-6ddc-4408-8752-c97a41825941,42.32069
095b19c5-942f-4886-aa25-4fdcd62c039e,41.95880
5114826e-1ff7-49b3-bff8-87377258787e,41.59691
54fa3dac-b821-4f29-81dc-8a0e68382889,41.23503
227a6fee-2b42-43f9-b8ab-26bf626ff951,40.87314
4e0daea6-5249-4a77-856a-6823f878be6f,40.51125
c09c4320-3572-4f24-8cbc-cb34c93ecd47,40.14936
c8d7aa10-68b1-4ea0-95ec-ffb5d6aaed86,39.78748
2c3f0b46-8c93-4265-a5fe-b883fd722d8c,39.42559
