identifier,coordinate
c7b27103-2e0d-4cf0-a7c7-a55804dd48a5,104.48237
02bf96b1-f9a4-40e6-be3e-fd5ab9f1df4d,105.16246
fdeb642c-654f-4f36-ab03-052a5de5c891,105.84254
d1e58e25-aebe-4fdc-8e8d-083d966efb28,106.52262
324d523a-fbea-411b-9fbd-523e486cbfb5,107.20270
75916dbc-20cc-4483-b6db-7d9fae528872,107.88278
807d8d58-8d41-49f3-9289-f76fa7464a09,108.56286
f5240eb0-07e3-4641-954d-89c82cdad509,93.75513
b761497a-5304-4a85-9658-a2549942302b,94.39069
6af73700-32f5-4e0d-8f24-a071dee831c2,95.02626
7d57056e-320e-43bd-aa2f-9a8e9ef53d71,95.66182
6e5ce2c5-48bf-4261-9dda-95d75e1d45d4,96.29738
50aa2d46-43ff-4d52-951a-e92a2770423a,96.93295
e0bcae20-5bfb-43fb-a908-7413c48588e8,97.56851
49e5de34-d945-43ea-8345-0fc708b1ca0a,98.20407
434dc2fd-b316-45fa-b0fa-4b546bfe52b2,98.83964
fb2ead9c-9bef-47a2-be23-1131a77d7ffe,99.47520
65bc640d-db6b-495c-adfc-ca56f05eaba7,100.11077
80515f6c-0804-4fb3-a5ba-bcab65a1a777,100.74633
0238d74d-22fb-4929-919c-8bb63aa92543,101.38189
43e996ed-a67c-4ff5-9942-8fb1e014cf4a,102.01746
d505e7b4-54f0-49db-96a2-c97371780147,102.65302
6f5791af-30c9-4495-832c-5a86e72b7c8e,103.28858
987361f6-89cf-4941-b2b7-d366e87dfdc8,103.88620
5901886e-cbc0-4912-9ab2-fa06a2efb979,104.48381
318ee324-16da-4244-b56b-f4024fa449f2,105.08143
bf05f1f5-af88-4aea-b7bc-0b4c241e1b8a,105.67904
ece77328-967d-40e9-af50-2520021ca5f1,106.27665
484b72bd-305f-4f09-8205-0af192fdbbc4,106.87427
ae4189b5-efbf-4651-9fbc-29943d3b4ffa,107.47188
eda26b05-30c2-49cb-b55e-1ed1bf9e5bb9,108.06949
8bdc475e-ad96-419b-841e-90d8c065ef55,108.66711
9fa74e3b-f7f9-492c-9bfe-d1aca908b847,109.26472
8d023904-fb52-418a-b46b-958dd776aacc,109.86234
d4f801d0-eea8-41c4-9ed4-40154e12240b,110.45995
fd4d90dd-a1a0-43d6-894f-3fe425b6906c,111.05756
7037e56e-3b0b-4a3f-9422-55ec7f7bfb78,111.65518
c01adf7a-6a6d-42e4-874f-1d6faaaeb4a5,112.25279
f1513f4e-3232-41ed-8904-af3952461674,112.85041
2137aed9-f85f-44d8-9eb3-6223b7014359,113.44802
3d301ad8-bdd5-4ed8-b373-c2db7bcc57fb,114.04563
bf795bc7-a2c5-4fcc-b1b9-b90a5f2f10da,114.64325
bfa657a0-53fd-4df1-8989-fca724eb059a,115.17303
3a771691-d3d4-4b85-9105-472cc3e8688d,115.70281
21c3e070-aad3-4b7e-80ab-626f54e9a6f5,116.23259
1a1c728b-13e3-4349-a6c7-a1b301bd69ff,116.76237
6fbf068c-f183-4d40-ae72-010cacb5c5a1,117.29215
7f11b3b9-8546-497b-957d-cba2c5af1720,117.82193
d101d428-38b5-4c9c-a467-a7cdf3cefea2,118.35171
afb62b4f-ec2d-4e6c-8845-e9559740ee60,118.88149
19f2ac5d-6e02-40a9-bfc0-92873b1a48d5,119.41127
f92567af-93b7-49c3-8664-242729772399,119.94105
7cf4e81d-4186-4461-9595-80210239011a,120.47083
b9591ff8-2273-482f-ad92-d3adec106f2f,121.00061
4813af2a-58dd-438b-a5d0-2dc88cf34caf,121.53039
9263173d-4d58-4ab7-aa48-e2a94f9776ee,122.06017
a1cf5457-0a2b-4492-af51-b14c6cccc798,122.58995
4d878e5c-56a4-4c31-9163-5d71c15a16f5,123.11973
c8c50ce9-b382-4245-b58d-21c0d63cc6d6,123.64951
b54b196b-934b-4897-95f2-57e95d8ebfec,124.22217
5f776a21-4ef2-4cbe-8301-bdcf6586327e,124.79484
26be29c4-5332-4d82-a146-f3c79a0b42b1,125.36751
67643454-dc1f-48ce-907b-e17a1170f267,125.94018
0df750dc-95a0-4e9f-9a4c-da11d5017458,126.51285
5acb87e2-f298-4f46-9023-1c28b139df44,127.08551
7b56b6fd-b355-4a89-b125-2fa93488ba2b,127.65818
f6014aec-012e-4aaa-8611-f6a3a9e79bae,128.23085
4cbc7430-a2a0-4cfe-b505-f9bf7bde2aa1,128.80352
54538cfe-bdee-4da4-966b-2cb74644bab1,129.37619
e8e1cb23-7a78-458c-b907-ef289f26c301,129.94885
f07e6934-7aa8-439f-ac68-cf5ca68ab4e4,130.53088
0dfc361b-3b5a-4173-84e7-29464e083e58,131.11290
15aa619d-e426-4e62-b022-82f389683b52,131.69492
d120d0e2-b0e1-4f49-8e04-502f037da558,132.27694
7e59cf21-332e-43c6-8d4a-11bb86487cef,132.85896
af85bd3e-6d45-485d-8fcd-eecaf93e7815,133.44098
5b7c1bb8-58b9-4ae0-8eec-e7b4200ed0e9,134.02300
d5f03dfa-c18b-4c6c-8feb-10343d477fec,134.60502
99e8993d-f8e5-48d5-b9d8-c7c069fcdf75,135.18705
b7e11fc6-dd00-4846-91fd-d8755db77f09,135.76907
67f3d663-f627-48e6-917f-07cd01f7047b,136.35109
0623e662-5d79-4a35-8710-1582bfd8242e,136.93311
67d73e82-b447-47ad-983f-e4b8cb2561aa,137.51513
73fa050a-f7d4-4c48-aa0f-5226b6b485ba,138.09715
c096852b-bb48-4706-a56e-b9eaae40843b,138.67917
1c4f9562-fbfb-448f-affd-3232dcdaec3a,139.26119
8ff4fe19-c13a-4749-b21f-cb99b865796d,139.84321
2214663d-e9e4-4d9b-833f-28aee23db0f3,140.42524
5e2beb05-b46e-4915-b338-ab94af22bfbb,141.05233
705d25b7-2fe1-43a3-afac-269902024f78,141.67942
79e2adbe-f9b6-4751-8a08-eecff2703c20,142.30651
c8591498-33d6-4292-9f54-47a6606cce92,142.93360
627a4beb-5204-4e60-a719-b76cf190d150,143.56069
7995e252-351e-47c5-a9e8-8a93acb1d3a7,144.18778
79babd67-c34d-449d-9006-147d91438343,144.81487
74a673e0-c549-40d2-98d4-ab36577d0f8c,145.44196
9b2126dc-7edf-490f-a711-2db643f491df,146.06905
dd2b016f-3f2b-4f1d-8eed-1d526a3324a7,146.69614
6a15f70a-3be3-40fd-a444-c82984685ecd,147.32323
e04dc7ae-a723-4373-bbc1-1f1883654b31,147.95032
0fa14802-9c32-4202-9f31-edc4560f12d5,148.57741
0573adfb-13eb-4da2-bf58-a8346e5fd2e3,149.20450
121a7f84-e72c-4220-870f-978433afd33c,149.83159
c2369751-f976-4548-a68c-32b4a40e2d3f,150.45868
126a78d4-677e-44c5-879f-6a3e16910730,151.08577
d5a290b6-16c8-45f9-97fe-eae680c79901,151.71286
0eb432b7-ad92-4028-a68f-b7b74b2e7dce,152.33995
08a30a18-7b86-473c-985e-e27e70d194dd,152.97527
5a1cdfb3-4f62-480f-a8ec-0f661625fe5a,153.61058
6117d2e4-0f90-46c2-bdfa-38b723b927ec,154.24590
b66d2ba1-90ca-405e-8813-e867820614ee,154.88122
1f86c1da-de06-49c8-8e9c-65ac38f3d2e5,155.51654
1aaa17d1-ec8d-44d1-8daa-afeeb4e8f9a2,156.15186
bb916061-4f24-4eeb-bc12-e20bf0810142,156.78718
2b7ff21e-1cc5-4132-b177-22babb139274,157.42250
05253906-0f97-4dad-b50d-c1549dc9ff77,158.05781
84f1b624-b648-411a-88f9-bd226a2bcab8,158.96578
9c0f8a45-41ba-4832-b9a0-e1e79bca457c,159.87374
f319faa3-206b-434f-8f99-36f8fdd1a57a,160.78171
da8a185b-fa24-4a70-82ce-dc12a4c34446,161.68967
79da8494-3036-418c-bf1d-dd18e6669430,162.28510
5fd3d43a-c37a-4d8f-8310-bfe589a53fcb,162.88052
aeec5e89-d40b-48f9-953e-47df51c392a5,163.47594
644f09c6-4b74-43ea-ac75-b0dd42221a4d,164.07136
b20851d5-e87e-4b68-a890-9ff225a33139,164.66679
f63173d0-810c-48da-a416-a467d650ae20,165.26221
46e5a718-2406-4e4d-bc42-4dac97e075c6,165.98481
895e5226-4954-48a9-8827-87e2b0e803cf,166.70740
4f327110-80a6-495b-9e3e-3dc0d033e134,167.43000
812f58f1-d3c5-4781-b904-59548f6735da,168.15259
906c0fed-e692-4d4a-851d-c2c9016be4db,168.87519
c538681b-0288-45a8-9a11-a18c5c775317,169.59778
fcb2606f-05c8-4de6-879d-184f1ad1831a,170.32038
5e8075e5-5ad9-417e-9256-0e44e3aef1fd,171.04297
fa3a7a74-aa33-4bbe-b6a0-2d94e03ce85f,171.76557
9295fd58-af94-43e4-b808-ec6004c25c18,172.48817
872500a5-8826-4042-bbf8-544654f7c26e,173.21076
67f58836-5148-45ba-b6b5-1e2eaee03249,174.03098
e5ce0aff-7f88-4ef3-ac30-c8720d8037cc,174.85120
a6066985-7369-493e-85ee-710d3ccc17f6,175.67141
bfe8b0c8-92ec-483f-b78e-101f48ced59f,176.49163
954ab528-9c76-49e9-b795-a7d3f00ac792,177.31185
d09cdfc3-3751-440f-afce-4f70e94ca53a,178.13206
9d67c891-4e43-48ad-a463-55d6f7fce493,178.95228
a6aae624-64c6-4e76-a2f6-0aedd5a53cbe,179.77250
3b3a16d9-3e11-49ef-bf47-b6133fc41941,180.59272
5cb987ab-d87a-489c-adb3-5d6f8f14429e,181.35567
ca24e2bb-67b0-4eeb-b7be-540f97fae302,182.11862
55fe3012-1772-4d9b-9463-ae9adef2081d,182.88157
3929fb39-bcdf-420d-9426-bf2ba8ece723,183.64452
cdb00da4-c814-4fd9-9a47-a0d8e8812da7,184.40748
57829427-932f-4685-a1ec-873b668c71fd,185.17043
6001eb59-d37f-4fb3-ad30-082dec85bc2f,185.93338
93288d37-bf5e-4edd-ac15-fd72c7214838,186.69633
54483395-b6bf-412a-8580-4591f7de6fab,187.39427
e1e43413-69cb-4c9e-b71f-ba948ab8a1a9,188.09221
6c69d314-8e51-48da-b995-661dd4509bec,188.79015
a55a2827-73f3-4e5f-8bf9-a8b6d3da86fd,189.48809
1b339b0f-7cc0-47fc-8401-112efed8b4eb,190.18603
145f43e4-1096-4ac3-bf57-0c01f04b99e5,190.88397
21c596fe-2ad3-43a3-b0a2-11018b29c608,191.58191
908a4562-b4bd-4285-a8e2-34fd9c41b72d,192.27985
c4fce484-cf49-4120-a439-c704a32da1bd,192.97779
c47e2de0-1ad9-44a9-866a-e4ca98f2bb9f,193.67901
3aa2eef8-c9fc-4ffe-a56d-a9bc288167d9,194.38023
913cdf2d-f832-490e-920c-2e9ef033caf3,195.08145
72f87fe9-29db-42b9-8efa-48dbb9959143,195.78267
a439a51f-92bc-45dc-8603-9a28b7816ee6,196.48389
21e16fb4-6949-4d98-8a63-9dce9e30e28f,197.18510
43cd714a-6166-45dc-90e3-8d426ddca083,197.88632
2ab33b3b-e594-4460-8463-2c828e6604ce,198.58754
6e4035ba-553a-4c5d-978c-7502a0809ed5,199.28876
b4ab66a6-6f3b-4442-9ae5-186e93757958,199.97710
f89c2141-45e6-4740-b3d4-0803c4f8ca8a,200.66544
d96d5b8c-7550-4698-8c59-34eff3a4f078,201.35378
f8d2e4c1-da5a-4c98-b495-c3b8fb3f5f13,202.04212
37898dc4-a360-4b13-bb17-35448003c12c,202.73046
ca21cd53-5959-4a94-9077-3d34c9c41322,203.41880
8fc4150e-8b24-439a-b588-fd2a8f933f53,204.10714
24c7991d-9b9e-4a0f-b3af-9dd789632bcc,204.79547
45ec7630-ee9c-4107-b23a-7122735eb78c,205.42059
61beecaf-95c6-4d19-bce3-cc24926f4e0c,206.04571
1458decc-0715-49d0-9cdd-5052a5099898,206.67083
9e07a2ce-ffb8-4ba4-8e1f-73fbd3dc2fc8,207.29595
25b6f42d-e382-461c-aa0a-a83b74dc998d,207.92107
dd8ea59b-d06c-40c7-8267-f107fbac9896,208.54619
64c48545-d600-468f-b231-3388c3b0c28b,209.17131
938e8268-b89f-4e08-ab73-49f8ba5eeb42,209.79643
15cde2fd-f94a-40dd-959c-961e8a9aab22,210.42155
cc286231-05ff-4bd8-a3d4-7f9e061fac95,211.04667
d6b201d7-b12f-46bc-92aa-ecd745a383b9,211.75740
d5b2d55f-9d6a-477a-900e-2734a3378a0b,212.46812
6ea30efc-7771-4cf6-968f-eb089c323749,213.17885
deb42a0f-0ea7-49af-9ab2-d2e9d604f80a,213.88958
d64fc2bf-1a72-4433-9932-8074faadabb2,214.60031
4ef7190a-bf0f-4516-8cc9-a14be0b0bffb,215.31103
05519603-b158-47d8-a6ff-3859653ccc09,216.02176
33f92034-bfee-495f-92ce-90d2300de6ed,216.73249
7feea296-f2af-4eb3-a938-6a33a3933080,217.41717
ce9edb4a-88b7-474a-8363-13ce949fc268,218.10186
c204948e-97cf-4bbf-a761-52067c09b062,218.78654
d0bc7fd7-3640-4cf3-a60d-2a11b04505c3,219.47123
7f4ee242-f104-4d7f-88a7-3618a08c0478,220.15591
b148bfa6-ac6b-4f30-bc08-fba277bacdb8,220.84060
f83a5553-87f3-4c24-90e6-46de93571fb7,221.52528
3a0cfc30-a23f-4890-b47c-1941cae1780f,222.20997
54902cb0-3c21-47cb-9fb5-7a7dbc10e435,222.89465
c09a15f0-19fa-47d9-845b-2dd783fc74d5,223.54622
0e753674-5b98-49d9-83ca-22b2b2677aa4,224.19778
26d86c18-bcba-4aed-b179-36d079ea231c,224.84934
32b629be-a034-4d65-8239-db3611df58ad,225.50091
b0b09407-73d5-4317-a2db-19b9e153bf56,226.15247
b873e2a5-66ac-4389-9939-87c07a3ed8e2,226.80403
cec87430-acc7-4402-b46b-f882aabafe48,227.45559
a4f1db5c-1bea-4d76-a04a-770102aae21e,228.10716
ed2ecc75-10f7-4aed-bdd0-fce5a3018435,228.75872
1d9a69e9-fac9-4052-9fa8-20dfdde17abf,229.42948
75462751-f517-497a-80db-6c8f1a0d76e2,230.10024
e48c6c1e-e4e5-498c-aa25-c4b96d9acf70,230.77100
dd33e5b2-b0e4-4aa2-b9d1-582f6fbd1d26,231.44177
59556443-bca2-4ccb-819a-088c50e94d33,232.11253
f22c2878-2477-40d4-ac18-e9c920733e04,232.78329
6d5e65d5-8895-471b-a2ba-b4cf76b0ff64,233.45405
b870f34b-baa3-4daf-a8ad-48ff56b6a9b3,234.12481
d6dceb0e-9fc6-45b5-9c2a-525ba7cf5a20,234.79557
6e3e01e2-8b30-40e8-88cf-6cb1f30c2385,235.46633
108a77a9-b15a-41b5-bc5f-da17ca8f8a56,236.13710
d56b4595-902d-47f1-997c-dca99de27fd5,236.80786
84fdf217-6edb-4969-9418-fc476a965917,237.47862
2774197c-db3b-45ef-b2e6-68950a007d2a,238.14938
6b7b0593-f625-4d2e-892a-019a8a736594,238.82014
f5d82004-6c0f-453c-ad67-26fe402fd098,239.52334
ed0f5cf4-cd54-4f1f-8f92-d8d6f34fffe3,240.22654
49de18e1-19b3-4205-b2ff-00b2304af90b,240.92974
b3e20202-885b-4baf-a897-c949e6455881,241.63294
23432da2-68bf-497c-9dd3-5cc8ecb8ec70,242.33614
7abd0aaa-56a3-4fdd-bf49-287e80c30b57,243.03934
df57a9d6-d2c3-452d-85bf-575d087506d3,243.74254
e891c532-36e1-463a-8d31-12a1384747db,244.44574
6300332c-7206-4931-9419-9a31e8c60533,245.30897
e35a37d4-fb82-4a36-b619-2b869639dd1e,246.17220
077c8a50-a90e-4a5c-a509-8d3a52d619d6,247.57102
21fb92c5-00bc-4df4-b094-59c220dab4e0,248.31729
0a7a4a14-8a26-424b-ac2c-3bfb445628e1,248.97295
2745f580-7b08-4eb4-a13a-ab02756146eb,249.73093
5705e677-5662-47b3-bca2-20ee1d44b7fe,250.48890
0b038182-f428-4ebd-a5c5-327e49d879fb,251.17684
26db0261-d821-4b53-bde0-5feea3153940,251.86478
844c65b0-0c84-42a7-92d8-c60d3fc13004,252.55272
5b9da060-8252-4cbb-9c0f-a93a423cb40a,253.24066
83c24161-0ccf-4e10-8859-14797e495845,253.92860
fa5ab21d-8f60-44b5-b2c9-f7fabe655896,254.61654
c3b54867-f47a-464f-a786-50e7fc4b0531,255.30448
df4e9f0e-bb7c-48fb-ae8c-d3484d8e887d,255.99242
8296772d-1254-4d46-b5f8-8e07d4856598,256.68036
154f0b65-1b91-4abc-b705-dce58621e557,257.35506
