identifier,coordinate
ccc8d30d-72b7-458f-8d59-f4eee357aca6,831.48847
710abf5a-e231-4cc3-be0a-f66bdbf7b186,830.83881
4ca23267-a580-4003-9820-6eb0e45b4199,830.18914
f22f88a6-c090-428c-a974-46bb6831efcc,829.53948
427c09df-f02e-4a86-a83f-d9b021862184,828.88986
31b74d5e-283f-4eb8-ae88-3c19bfc12182,828.24020
87056bfe-17f4-4224-9189-6d8d904e5310,827.59054
ac3b10ea-2a5b-4e15-adb1-59c63b7e1da9,826.94087
397ff40d-42b9-41b3-839d-847bf35a8a58,826.29121
8a54c2aa-650c-4e77-a081-a1354e4715ae,825.64154
08e8ebe4-db3d-4dc7-9b96-a25db89a7983,824.99188
2cd3b9d2-d45c-4ce5-ba83-1b2b92eac675,824.34221
1bdc6d4e-a1f5-40e1-9dcf-6cb918f0053a,823.69211
e479414c-0216-4d16-87ac-7ea45a71b75c,823.04252
867ab956-1618-48d4-b53f-74fbdc7ea0b6,822.39318
8b5e8b9c-8777-4e0a-b5b7-3bf8b14d4db1,821.74353
e7630ed1-ceed-4945-9988-e7d3b0ab2ff2,821.09388
aed02978-e03a-41a6-80d1-581c333578c5,820.44423
f225f148-d424-4162-a79d-aa6d8a11b526,819.77122
407dfded-e3d6-492f-bf10-bdaac5a9d3b8,819.09857
d7994082-bc94-41dc-b590-ccb56d9909de,818.42592
6aa115da-fca0-4522-8750-98610cfde479,817.75336
50be2dcb-aa80-4b9a-b3b2-22cb131c2e6a,817.08069
ea8f7794-88ad-4999-8c8a-8ff81400bc61,816.40803
45eef04d-f98a-4cbe-8e88-977072a44b2c,815.73536
ee773934-a12d-42b5-ab6b-c95b99f57f14,815.06269
e4a2188f-89ff-4c2c-8144-cf6ca8690339,814.39002
3cce647a-a101-4549-9cfe-616cdef753bd,813.71736
6cea952f-e874-421b-b99a-8b70282a517c,813.04469
12da2549-b3d9-42a9-95d4-7073a5241d11,812.37202
878ae875-1491-4996-a8ed-1d58a38952dd,811.69935
4ea6b294-b0c7-4af8-9172-460e3f57a4f1,811.02663
8e765d07-11ef-46b5-9ef0-35a1a1592d25,810.35397
010201d8-c6d0-4991-8fd8-b1228a2ef44c,809.68130
c540af83-a5a5-4aeb-bbcb-aead748cca18,809.00863
3c17a096-e9ce-461b-8b01-a9c48d4a35ba,808.33597
7b0d679a-dd99-4d72-b08e-468871e15973,807.66327
05dd926d-3b0d-4c13-be33-f6d593406d63,806.99064
d5ce686e-7fc0-41a2-912e-d4be41ab62dd,806.31797
1fef4ec3-a358-41d2-a56d-c26cab9e0946,805.64530
a3d02f86-fa5a-48b3-9427-5ffa470b20cd,804.97264
a0fc90c2-40f4-427d-b75f-458f8c5592b3,804.29998
ede33f35-d90f-4cc7-a299-1c6c8b6fcb1c,803.62731
2a076474-c23b-4a64-b370-f3e07c7083f8,802.95465
