identifier,coordinate
7f07132d-4e42-457e-abb1-68fb1cfd409b,633.64466
f2c4d3bc-a3d0-4d19-b688-77c5361d02ae,634.45823
2b4d9b5e-e61d-4da3-b46c-abf5bcfd1612,635.27179
e497908a-5027-4ef2-b0c3-ef6a71b5eea3,636.08536
842d5291-0f3a-4add-84f7-04337bdcce2a,636.89892
9fbe850a-e5ca-4418-a6e8-39dbc0802add,637.71291
0274556f-8386-4cb2-a63e-c6cb20a6ca3b,638.49585
7e7c7c81-9c77-41d9-8582-15c471b7ea35,639.27856
26427b4e-6ef6-41c4-b962-2b7f5888ffd3,640.06149
cd2793af-2617-4063-b876-b1b54b9ea90b,640.84460
e531c424-1d7b-43dc-9612-e3435d02c838,641.62747
0afefb0f-0570-4de4-95c5-790030481602,642.41029
08596671-5a2a-4ee3-babb-9e1e51821dc4,643.18590
f0b05a3e-58f8-40f9-896a-08825afe52fe,643.96881
955278ce-ed99-4bb3-89ef-0ede08c78dbe,644.75172
547ac220-052f-4333-889b-653a81521943,645.53454
28de9812-b390-4f14-a030-ef71c5c43b5c,646.31731
32eaade4-b20f-4a03-8b9e-a5d99cc9b9c0,647.10005
0c207c04-b728-471d-a5a6-1d255acf2c44,647.88279
f0ed8134-7bde-4475-bfa0-e401738a7d62,648.66554
c6a9b13a-5545-48f5-8cdc-72843e706db0,649.43940
cd864b06-c8ed-4c2e-80ef-61bc4c5bb94c,650.21497
8afd19f4-d8c0-4459-9b6e-59d812ff2f88,650.99385
efe1c8e2-f2c8-4af1-98f9-f6149e35f13a,651.76947
7a336cda-2f3b-458a-a307-599f27ab4f47,652.54339
a875e456-e0d2-45e5-8dcb-1beabc21b26e,653.33742
acace8e6-f1a3-4aac-9a47-292fdf23e21e,654.11270
6b1c98df-2b2f-472f-9391-a251a3358da6,654.89881
43bff5cc-9228-494b-8f6d-e5e73c12ede0,655.59254
08693b50-1dff-4af0-b093-517a0cec86c7,656.29058
646e3010-7224-4860-ac46-ea5e3c10962f,656.98943
6372f8d8-e147-498d-b41f-f20bd5a5f469,657.68879
a78977da-7633-45c0-90d7-658f448073c0,658.38607
fdbd3e99-b0d6-4870-a49a-f5ec5c9cf13b,659.08319
6df07803-61f7-4a7b-b1f9-71b979556e09,659.78163
2bd7cf99-1bf6-40f0-92ea-9133c86782b6,660.48077
a57cc680-3f7c-4b37-a421-443d1c85ce24,661.17931
209eec0c-98b8-4b8c-89d5-85dac5c97c37,662.07761
bfc8df8f-82d0-4a1f-a7d4-dd8d45c07218,662.97721
d74aeabb-da90-4f6f-a664-6ff08e1506fa,663.87355
81133129-822d-43c1-a8af-c39953855398,664.77214
3696aac6-c7da-4942-bb8c-fd88c8272043,665.66275
38381e09-a317-4e7b-8348-9b8ec64b2cd8,666.55997
07f2babe-49fb-4623-ae2b-e1a3cbd0070a,667.45489
3baca4f7-ec52-4fe3-8732-31147b39d435,668.33728
cb9616c4-8966-4947-b90a-edddf0c14688,669.23407
1e058158-f62e-4827-b79f-8319b0270004,670.13083
3c269a0c-bffe-4c78-b8ae-2245c6aa177e,671.02596
17b9f07c-212e-4980-8574-47e068242fbd,671.92192
21774ad4-1cc1-48c0-9977-0ad43f271bad,672.81786
e2b27577-8617-4ae0-8dc2-5a9a47ca1a3c,673.71381
9389ae22-f807-43b9-86ef-00659d53d27c,674.58361
23e07e97-468e-442e-8905-a280ec300415,675.44250
172d936f-400e-4fba-b8ae-6aa59740f458,676.30085
0e681fca-f069-40fe-b3a2-82a36ec8a7b1,677.15921
138be28f-6f1d-48bb-9b34-4301fee48fd6,678.01758
3860b2e1-ba6d-4fb4-a090-9481f5b18173,678.87367
f8528aaf-d055-436a-b2e8-ff3d3f6054ca,679.73205
1146260a-afcf-4c0c-91f0-0d35ecb28c9b,680.59043
9c584ad3-43f4-4a97-843d-3c8d3bf5ce73,681.42665
0523edbb-db69-4930-ae48-028069f12a72,682.26277
6a8a8df5-2b4b-4e70-b785-a3b626cea553,683.09888
2f4d5acb-88e2-4b09-a101-061e8e538467,683.93500
d9420086-d2da-4162-b582-2ac08819b0f6,684.77112
dee6b406-4723-438e-b426-e16d27dec193,685.60723
8f479b38-71c0-4cbd-a73f-ecf6d57935fd,686.44334
0753152e-9997-43f3-8219-49b40b671177,687.27946
b3d64049-c665-4679-96a3-941aa7829a8e,688.11558
74a6b288-aa5e-4747-ab15-fc2ee85bb978,688.95438
a5a55405-1e29-426a-a83a-368e3e5e1b7f,689.79049
ab4111d3-0092-4a73-8820-5fff8888b591,690.62660
fa4ca75c-7ae0-4bfb-bcb9-7dbf8c86042f,691.46271
bed6e360-ba41-46a4-8926-81221759011e,692.29882
baea5c5e-1b25-4155-86c8-1c2d1490bffe,693.13470
015b7c54-3bd1-4f68-9324-0693a6e01d84,693.97082
e5cd16ac-0235-44e8-adc8-2f0cd9552fe4,694.81160
32a2d287-1c2c-4a5c-8a56-4d791c0c8c3b,695.64806
27fc949f-310b-4e0d-be57-5307c5bb9fbc,696.48355
d16e48c4-3143-41fc-8970-99128c7ba0f3,697.31907
e5690b82-d37f-4234-bec3-20f2b3679176,697.90683
72883fd6-9f00-4f30-9719-8a15072bb047,698.49153
239a63ba-f417-4c97-821d-3812ee64be6e,699.07947
a48eb7e0-e0ae-4e37-889a-8537edfc7fd7,699.66740
671c3427-4496-465f-849d-8390b3448df2,700.25534
fad2f6da-a7e8-469b-8715-048ea60409e0,700.84329
30770074-a500-4656-805e-945dd2fc79a6,701.43122
bd13b5be-f3ab-4060-9e61-8722e7a4cb3c,702.03117
8c6e24ff-3297-4647-bb37-fb6ac81aa392,702.61874
75ea986d-0ebc-459f-97ed-3393633300cd,703.20631
9e9c9f73-d7ba-4a98-9011-fc6be8454187,703.83591
bb2569f9-1112-4e04-882f-fec055cb6fec,704.46583
e56080c4-8381-405d-95df-fea7a0e2eb55,705.09466
3412712c-da35-4867-8e00-17810092a591,705.72257
96740a59-7f91-4df8-ac2f-2365820598b1,706.38583
51045890-aa9a-4131-aff3-fcfb103ff8be,707.01505
a7ce1630-2e2d-4126-b810-c1398b943b7d,707.65370
bc132fc2-a9fe-45c4-9d89-9943b8d8ce74,708.28231
96d73353-f044-4183-a62c-975969615c21,708.91224
93bc9ed8-2112-46e1-9aec-e9da3db1bfc5,709.54405
1f42d945-0d37-418d-888e-b637da008175,710.17400
